Customer_address,sex,age,job,type,Item_name,stock,price,count,brand_name-FK1,brand_name_FK2,shipping_date
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
부산,여,76,옷가게사장,소매업,종이컵,4219,10000,1,내쇼날,창신,2017.4.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
제주,남,77,폰가게사장,소매업,바퀴,7,10000,1,스마토핸드트럭,스마토캐스토,2017.4.1 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
