Customer_address,sex,age,job,type,Item_name,stock,price,count,brand_name-FK1,brand_name_FK2,shipping_date
제주,여,32,기자,소매업,캐스터_고무회전,14,10000,1,경창,스마토캐스토,2017.12.9 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
대구,여,30,목수,기타,캐스터_고무브레이크,15,10000,1,경창,스마토캐스토,2017.12.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,58,폰가게사장,소매업,캐스터_고무회전,14,10000,22,경창,스마토캐스토,2017.2.1 0:00
제주,여,85,\N,\N,클립형보안경,8581,10000,2,오토스,명신광학,2017.5.2 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
서울,여,66,고깃집사장,기타,리튬건전지,1005,10000,1,에너자이저,블루텍건전지,2018.4.1 0:00
부산,여,18,\N,\N,방독마스크,1000,10000,3,크린탑,E편한,2017.7.3 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,14,고깃집사장,소매업,다기능사다리,5,10000,1,아이지,서울금속,2018.9.1 0:00
대구,여,73,프로그래머,기타,건조대,2900,10000,1,내쇼날,창신,2017.2.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
대구,여,51,폰가게사장,도매업,캐스터_고무고정,10,10000,1,경창,스마토캐스토,2018.10.1 0:00
서울,여,28,\N,\N,방진마스크,1000,10000,2,크린탑,E편한,2017.7.2 0:00
부산,여,26,\N,\N,안전안경,5439,10000,3,오토스,명신광학,2017.4.3 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,76,고깃집사장,소매업,가정용사다리,0,10000,95,아이지,서울금속,2018.8.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
제주,여,63,폰가게사장,도매업,운반구,5,10000,1,스마토핸드트럭,스마토캐스토,2017.5.1 0:00
서울,여,44,\N,\N,경광등,1000,10000,3,에이스,미래안전,2017.8.3 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,56,폰가게사장,기타,로프사다리,0,10000,1,아이지,서울금속,2017.6.1 0:00
대구,여,86,고깃집사장,도매업,용기,5210,10000,3,내쇼날,창신,2017.3.3 0:00
서울,여,44,\N,\N,차광안경,5439,10000,1,오토스,명신광학,2017.5.1 0:00
부산,여,76,옷가게사장,소매업,종이컵,4219,10000,1,내쇼날,창신,2017.4.1 0:00
제주,여,12,\N,\N,자동차광용접면,9852,10000,2,써보레,오토스,2017.6.2 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
제주,여,79,폰가게사장,소매업,캐스터_우레탄고정,17,10000,5,경창,스마토캐스토,2017.3.1 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
부산,여,83,어부,도매업,바퀴,7,10000,800,스마토핸드트럭,스마토캐스토,2017.12.4 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
대구,여,24,농부,소매업,가정용사다리,0,10000,1,아이지,서울금속,2017.12.7 0:00
제주,여,69,프로그래머,기타,용기,5004,10000,3,내쇼날,창신,2017.2.3 0:00
부산,여,89,\N,\N,메가폰,1000,10000,1,에이스,미래안전,2017.9.1 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
대구,여,67,목수,소매업,캐스터_우레탄고정,17,10000,1,경창,스마토캐스토,2017.12.3 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
제주,여,41,고깃집사장,기타,충전지,18,10000,1,에너자이저,블루텍건전지,2018.3.1 0:00
